"","sd","sd_lfc","p_val","log_fc","X1","X2","X3","X4"
"Pdzk1",0.050726337348957,0.337322408727679,0,0.462005446066938,-7.27073936365439,-7.05714494188892,-6.98321532994426,-7.73274480972132
"Pebp1",0.0507798532812562,0.388779775373697,0,0.421135740648202,-6.72898791190316,-6.38657829186985,-6.30785217125496,-7.16070241364321
"Pgp",0.0355530888139474,0.26302877090239,0,0.491315633380429,-6.2641124053917,-6.27864053684009,-6.69411539662063,-6.75542803877213
"Phf7",0.0601866891393974,0.582692531860036,0,1.22086601509525,-7.41954738782286,-7.37413662899244,-6.71343302049194,-6.19868137272762
"Picalm",0.0971871510161024,0.417024128341812,0,0.935368598785036,-8.53621462261924,-8.16282571626286,-8.27588082601254,-9.0981943150479
"Pmis2",0.0586796388827137,0.298100372830957,0,0.526518691555276,-7.86933484453114,-7.96633343264949,-7.4910539043355,-7.34281615297586
"Ppm1a",0.0506254458368326,0.350853641187205,0,0.443964104021131,-7.21811939951433,-6.96305096875549,-6.88271350544888,-7.66208350353546
"Ppp1r11",0.0565812503602688,0.319790971760634,0,0.708704148385763,-5.75641463429824,-5.95523983732762,-6.46511878268401,-6.28853938118511
"Ppp1r36",0.0941609761807647,0.394163925642704,0,0.788113822175442,-8.35570588560962,-8.07747670990196,-7.99082354328187,-8.86559053207741
"Ppp2r2b",0.0570674911759613,0.310673939427153,0,0.512689778482631,-7.70713725402484,-7.49574274192779,-7.67963124478479,-8.21982703250747
"Prdx4",0.0948315422146824,0.658749730021442,0,0.972087243845131,-8.75732200533529,-9.36549202585244,-8.4321388978642,-7.78523476149016
"Prkar2a",0.0572127374374914,0.3948423448615,0,0.62690424474237,-7.70413030195817,-7.85581412862792,-8.5453250591168,-8.33103454670054
"Prkcq",0.0837072534906313,0.371964525444985,0,0.847941098684684,-8.19078283097283,-8.01133566119797,-8.20907040096252,-8.85927675988265
"Prm1",0.02511612022797,0.707497542639315,0,1.29789646431375,-3.75695352565217,-5.05484998996592,-4.50434860585253,-3.50567252705823
"Prm2",0.0104570593377076,0.360740791300984,0,0.644437982296074,-1.94575372751111,-1.90870470279132,-2.59019170980718,-2.50729441006033
"Prm3",0.0396639173859118,0.394876138740577,0,0.806202497182475,-5.75172150409253,-6.55792400127501,-6.15217599801571,-5.71759875218697
"Prss37",0.138031132914182,0.894613108542606,0,1.45673754266368,-9.33958458209822,-9.23213110589697,-7.88284703943454,-7.6165598804597
"Prss51",0.207685713320856,0.986403014389802,0,2.12009268076385,-10.3785489420252,-10.2772936132644,-9.35828356221406,-8.25845626126135
"Prss52",0.155307215331516,1.20386456320146,0,1.89102630140213,-9.55629167571379,-9.3327163520158,-7.66526537431166,-7.13390043319114
"Prss55",0.127608379201103,0.911032284884877,0,1.35888593491747,-8.93652385715166,-8.81133121999864,-7.57763792223419,-7.09431062955749
"Prss58",0.149006035973631,0.797726420566877,0,1.7266050195751,-9.80893807924634,-9.69816979202859,-8.96272438259625,-8.08233305967124
"Psma6",0.0846397096625217,0.304376613518125,0,0.739420283071564,-6.36423177173347,-6.68686406775975,-7.10365205480503,-6.65409695819655
"Psmc2",0.110666178447695,0.516331918889358,0,1.11658695417706,-8.71770969676789,-8.67191217482452,-8.37206264528372,-7.60112274259082
